end_thanks.stopped,finish_train.started,instructions.stopped,mouse_random.midButton,trials.thisIndex,mouse_random.time,mouse_random.corr,surprise_relavent_mouse.rightButton,trials.ran,conf_mouse.leftButton,conf_mouse_irrellevant.midButton,__session,train_mouse.time,mouse_random.leftButton,surprise.started,trial.stopped,trials.thisN,surprise_irrelavent_mouse.leftButton,training.thisIndex,flower_color,train_mouse.clicked_name,train_mouse.leftButton,conf_mouse_irrellevant.x,training.thisRepN,surprise_relavent_mouse.leftButton,conf_mouse.y,surprise_relavent_mouse.clicked_name,trial_mouse.time,prolific_id,surprise_loop.thisRepN,train_mouse.corr,conf_mouse.clicked_name,surprise_relavent_mouse.x,train_mouse.y,surprise_irrelavent_mouse.x,psychopyVersion,done_read_finish_train.duration,surprise_relavent,conf_mouse_irrellevant.clicked_name,__datetime,surprise.stopped,surprise_irrelavent_mouse.midButton,end_thanks.started,date,surprise_irrelavent_mouse.corr,surprise_relavent_mouse.time,response_box_trial.stopped,surprise_relavent_mouse.y,surprise_loop.thisTrialN,pot_image_file,trials.thisRepN,trials.thisTrialN,train.stopped,surprise_loop.thisN,mouse_random.clicked_name,vase_color,done_read_finish_train.rt,confidence_question.started,train.started,wrong_answer_train.stopped,training.thisN,response_box_relavent_surprise.stopped,training.order,trial_mouse.clicked_name,surprise_irrelavent_mouse.rightButton,trial_mouse.midButton,pot_duration,trial_mouse.leftButton,surprise_loop.thisIndex,relevent,trial.started,wrong_answer_train.started,confidence_in_irrelavent.stopped,conf_mouse_irrellevant.y,responce_box_train.started,response_box_surprise.stopped,instructions.started,surprise_relavent_mouse.corr,participant,train_mouse.rightButton,responce_box_train.stopped,surprise_relavent_mouse.midButton,training.ran,expName,OS,confidence_question.stopped,trial_mouse.rightButton,surprise_irrelavent_mouse.y,trial_mouse.y,conf_mouse.time,random_task.started,response_box_surprise.started,__experimentName,conf_mouse.midButton,train_mouse.midButton,surprise_irrelavent_mouse.clicked_name,relevent_train,relevant_object,frameRate,conf_mouse.rightButton,conf_mouse_irrellevant.leftButton,__participant,trial_mouse.corr,language,surprise_loop.ran,train_mouse.x,irrelevent_surprise,done_read_finish_train.keys,conf_mouse.x,surprise_irrelavent_mouse.time,trial_mouse.x,response_box_relavent_surprise.started,training.thisTrialN,confidence_in_irrelavent.started,mouse_random.y,finish_train.stopped,conf_mouse_irrellevant.time,random_task.stopped,response_box_trial.started,mouse_random.x,mouse_random.rightButton,conf_mouse_irrellevant.rightButton
﻿,,,[],28,[],[],,1,[1],,SESSION,,[],,71.9224,13,,,lightblue,,,,,,[-120],,[0.7316999999992646],63d7a4d2ac703039f14c66dd,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,72.6546,,,resources/pots/lightblue_orange.jpg,0,13,,,[],orange,,72.6547,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,69.923,,,,,,,,938031,,,,,test3103025,Win32,73.7372,[0],,[-112.66668701171875],[1.0823000000007426],71.9225,,test,[0],,,poly_0_train,vase,60.24096386,[0],,938031,[1],English,,,poly_0_surprise,,[-114],,[-254],,,,[],,,71.9225,71.9226,[],[],
﻿,,,[],26,[],[],,1,[],,SESSION,,[],,75.7364,14,,,green,,,,,,[],,[0.43229999999701363],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,76.17,,,resources/pots/green_deepblue.jpg,0,14,,,[],deepblue,,76.1701,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,73.7378,,,,,,,,938031,,,,,test3103025,Win32,76.1702,[0],,[-108.66668701171875],[],75.7364,,test,[],,,poly_3_train,vase,60.24096386,[],,938031,[1],English,,,poly_3_surprise,,[],,[296.66668701171875],,,,[],,,75.7374,75.7376,[],[],
﻿,,,[],15,[],[],,1,[],,SESSION,,[],,78.1682,15,,,red,,,,,,[],,[0.39919999999924016],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,78.5678,,,resources/pots/red_deepblue.jpg,0,15,,,[],deepblue,,78.5679,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,76.171,,,,,,,,938031,,,,,test3103025,Win32,78.5679,[0],,[-91.33334350585938],[],78.1683,,test,[],,,poly_3_train,vase,60.24096386,[],,938031,[1],English,,,poly_3_surprise,,[],,[324.66668701171875],,,,[],,,78.1684,78.1684,[],[],
﻿,,,[],16,[],[],,1,[],,SESSION,,[],,80.567,16,,,yellow,,,,,,[],,[0.732299999997025],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,81.2994,,,resources/pots/yellow_green.jpg,0,16,,,[],green,,81.2994,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,78.5685,,,,,,,,938031,,,,,test3103025,Win32,81.2995,[0],,[-109.33334350585938],[],80.567,,test,[],,,poly_1_train,vase,60.24096386,[],,938031,[1],English,,,poly_1_surprise,,[],,[-114],,,,[],,,80.567,80.5671,[],[],
﻿,,,[],35,[],[],,1,[],,SESSION,,[],,83.2985,17,,,green,,,,,,[],,[0.4162999999970225],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,83.715,,,resources/pots/green_orange.jpg,0,17,,,[],orange,,83.715,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,81.2999,,,,,,,,938031,,,,,test3103025,Win32,83.7151,[0],,[-106.66668701171875],[],83.2985,,test,[],,,poly_0_train,vase,60.24096386,[],,938031,[1],English,,,poly_0_surprise,,[],,[-274],,,,[],,,83.2985,83.2985,[],[],
﻿,,,[],27,[],[],,1,[],,SESSION,,[],,85.7139,18,,,green,,,,,,[],,[0.5827999999970075],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,86.2969,,,resources/pots/green_purple.jpg,0,18,,,[],purple,,86.297,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,83.7157,,,,,,,,938031,,,,,test3103025,Win32,86.2971,[0],,[-82],[],85.714,,test,[],,,poly_2_train,vase,60.24096386,[],,938031,[1],English,,,poly_2_surprise,,[],,[75.3333740234375],,,,[],,,85.7141,85.7141,[],[],
﻿,,,[],17,[],[],,1,[],,SESSION,,[],,88.2968,19,,,yellow,,,,,,[],,[0.7483999999985258],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,89.0455,,,resources/pots/yellow_green.jpg,0,19,,,[],green,,89.0455,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,86.2978,,,,,,,,938031,,,,,test3103025,Win32,89.0456,[0],,[-104],[],88.2969,,test,[],,,poly_1_train,vase,60.24096386,[],,938031,[1],English,,,poly_1_surprise,,[],,[-104.6666259765625],,,,[],,,88.2969,88.297,[],[],
﻿,,,[],5,[],[],,1,[],,SESSION,,[],,91.0447,20,,,yellow,,,,,,[],,[0.3329000000022404],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,91.3779,,,resources/pots/yellow_deepblue.jpg,0,20,,,[],deepblue,,91.378,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,89.0462,,,,,,,,938031,,,,,test3103025,Win32,91.3782,[0],,[-111.33334350585938],[],91.0447,,test,[],,,poly_3_train,vase,60.24096386,[],,938031,[1],English,,,poly_3_surprise,,[],,[300.66668701171875],,,,[],,,91.0448,91.0449,[],[],
﻿,,,[0],1,[1.0188999999985242],[1],,1,[1],,SESSION,,[1],,93.3762,21,,,yellow,,,,,,[-103.33334350585938],,[7.078699999999259],63d7a4d2ac703039f14c66dd,,,"[""Guess"",""Guess""]",,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,102.5043,,,resources/pots/yellow_deepblue.jpg,0,21,,,"[""num_4"",""num_4""]",deepblue,,102.5044,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_3,91.3789,,,,,,,,938031,,,,,test3103025,Win32,104.6535,[0],,[-85.33334350585938],[2.1488999999985197],93.3762,,test,[0],,,poly_3_train,vase,60.24096386,[0],,938031,[0],English,,,poly_3_surprise,,[-317.33331298828125],,[100.66668701171875],,,,[-77.33334350585938],,,95.4253,95.4255,[128],[0],
﻿,,,[],9,[],[],,1,[],,SESSION,,[],,106.6524,22,,,yellow,,,,,,[],,[0.9656999999992593],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,107.6185,,,resources/pots/yellow_orange.jpg,0,22,,,[],orange,,107.6185,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,104.6542,,,,,,,,938031,,,,,test3103025,Win32,107.6186,[0],,[-87.33334350585938],[],106.6524,,test,[],,,poly_0_train,vase,60.24096386,[],,938031,[1],English,,,poly_0_surprise,,[],,[-269.33331298828125],,,,[],,,106.6524,106.6526,[],[],
﻿,,,[],8,[],[],,1,[],,SESSION,,[],,109.6173,23,,,green,,,,,,[],,[0.4327999999970302],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,110.0506,,,resources/pots/green_purple.jpg,0,23,,,[],purple,,110.0506,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,107.6192,,,,,,,,938031,,,,,test3103025,Win32,110.0506,[0],,[-100],[],109.6173,,test,[],,,poly_2_train,vase,60.24096386,[],,938031,[1],English,,,poly_2_surprise,,[],,[78],,,,[],,,109.6174,109.6175,[],[],
﻿,,,[],33,[],[],,1,[1],,SESSION,,[],,112.0492,24,,,lightblue,,,,,,[-100.66668701171875],,[0.9826999999992552],63d7a4d2ac703039f14c66dd,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,113.0324,,,resources/pots/lightblue_green.jpg,0,24,,,[],green,,113.0325,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,110.0512,,,,,,,,938031,,,,,test3103025,Win32,114.032,[0],,[-100.66668701171875],[0.9986000000014883],112.0492,,test,[0],,,poly_1_train,vase,60.24096386,[0],,938031,[1],English,,,poly_1_surprise,,[-105.33331298828125],,[-105.33331298828125],,,,[],,,112.0493,112.0494,[],[],
﻿,,,[],34,[],[],,1,[],,SESSION,,[],,116.0309,25,,,red,,,,,,[],,[0.5989000000022315],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,116.6303,,,resources/pots/red_green.jpg,0,25,,,[],green,,116.6303,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,114.0327,,,,,,,,938031,,,,,test3103025,Win32,116.6305,[0],,[-115.33334350585938],[],116.0309,,test,[],,,poly_1_train,vase,60.24096386,[],,938031,[1],English,,,poly_1_surprise,,[],,[-104.6666259765625],,,,[],,,116.031,116.0311,[],[],
﻿,,,[],10,[],[],,1,[],,SESSION,,[],,118.6292,26,,,lightblue,,,,,,[],,[0.4660000000000082],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,119.0955,,,resources/pots/lightblue_orange.jpg,0,26,,,[],orange,,119.0956,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,116.6311,,,,,,,,938031,,,,,test3103025,Win32,119.0956,[0],,[-115.33334350585938],[],118.6292,,test,[],,,poly_0_train,vase,60.24096386,[],,938031,[1],English,,,poly_0_surprise,,[],,[-273.33331298828125],,,,[],,,118.6293,118.6294,[],[],
﻿,,,[],32,[],[],,1,[1],,SESSION,,[],,121.0944,27,,,red,,,,,,[-106.66668701171875],,[1.1484999999999843],63d7a4d2ac703039f14c66dd,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,122.2432,,,resources/pots/red_green.jpg,0,27,,,[],green,,122.2433,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,119.0962,,,,,,,,938031,,,,,test3103025,Win32,124.2256,[0],,[-119.33334350585938],[1.9823000000007482],121.0944,,test,[0],,,poly_1_train,vase,60.24096386,[0],,938031,[1],English,,,poly_1_surprise,,[-107.33331298828125],,[-109.33331298828125],,,,[],,,121.0945,121.0947,[],[],
﻿,,,[],18,[],[],,1,[],,SESSION,,[],,126.2249,28,,,lightblue,,,,,,[],,[0.48230000000074824],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,126.7077,,,resources/pots/lightblue_green.jpg,0,28,,,[],green,,126.7077,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,124.2272,,,,,,,,938031,,,,,test3103025,Win32,126.7079,[0],,[-102],[],126.225,,test,[],,,poly_1_train,vase,60.24096386,[],,938031,[1],English,,,poly_1_surprise,,[],,[-106.6666259765625],,,,[],,,126.2251,126.2252,[],[],
﻿,,,[],19,[],[],,1,[],,SESSION,,[],,128.7065,29,,,lightblue,,,,,,[],,[0.46599999999997976],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,129.1727,,,resources/pots/lightblue_green.jpg,0,29,,,[],green,,129.1728,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,126.7085,,,,,,,,938031,,,,,test3103025,Win32,129.1729,[0],,[-102],[],128.7065,,test,[],,,poly_1_train,vase,60.24096386,[],,938031,[1],English,,,poly_1_surprise,,[],,[-88],,,,[],,,128.7066,128.7067,[],[],
﻿,,,[],23,[],[],,1,[],,SESSION,,[],,131.172,30,,,red,,,,,,[],,[0.8660000000000139],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,132.0384,,,resources/pots/red_purple.jpg,0,30,,,[],purple,,132.0385,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,129.1731,,,,,,,,938031,,,,,test3103025,Win32,132.0385,[0],,[-115.33334350585938],[],131.172,,test,[],,,poly_2_train,vase,60.24096386,[],,938031,[1],English,,,poly_2_surprise,,[],,[88],,,,[],,,131.1721,131.1723,[],[],
﻿,,,[],20,[],[],,1,[],,SESSION,,[],,134.037,31,,,green,,,,,,[],,[0.9823000000007482],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,135.0197,,,resources/pots/green_orange.jpg,0,31,,,[],orange,,135.0198,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,132.039,,,,,,,,938031,,,,,test3103025,Win32,135.0199,[0],,[-106.66668701171875],[],134.037,,test,[],,,poly_0_train,vase,60.24096386,[],,938031,[1],English,,,poly_0_surprise,,[],,[-258],,,,[],,,134.0371,134.0372,[],[],
﻿,,,[],0,[],[],,1,[],,SESSION,,[],,137.0186,32,,,green,,,,,,[],,[0.41660000000149466],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,137.4354,,,resources/pots/green_deepblue.jpg,0,32,,,[],deepblue,,137.4354,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,135.0204,,,,,,,,938031,,,,,test3103025,Win32,137.4355,[0],,[-89.33334350585938],[],137.0186,,test,[],,,poly_3_train,vase,60.24096386,[],,938031,[1],English,,,poly_3_surprise,,[],,[280.66668701171875],,,,[],,,137.0187,137.0187,[],[],
﻿,,,[],2,[],[],,1,[],,SESSION,,[],,139.435,33,,,red,,,,,,[],,[0.41530000000074097],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,139.8506,,,resources/pots/red_purple.jpg,0,33,,,[],purple,,139.8506,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,137.4361,,,,,,,,938031,,,,,test3103025,Win32,139.8508,[0],,[-106],[],139.435,,test,[],,,poly_2_train,vase,60.24096386,[],,938031,[1],English,,,poly_2_surprise,,[],,[116],,,,[],,,139.435,139.4352,[],[],
﻿,,,[],3,[],[],,1,[1],,SESSION,,[],,141.8494,34,,,lightblue,,,,,,[-105.33334350585938],,[0.36599999999998545],63d7a4d2ac703039f14c66dd,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,142.2158,,,resources/pots/lightblue_purple.jpg,0,34,,,[],purple,,142.2158,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,139.8515,,,,,,,,938031,,,,,test3103025,Win32,143.1987,[0],,[-116],[0.9828000000007364],141.8494,,test,[0],,,poly_2_train,vase,60.24096386,[0],,938031,[1],English,,,poly_2_surprise,,[-87.33331298828125],,[108.66668701171875],,,,[],,,141.8495,141.8496,[],[],
﻿,,,[],14,[],[],,1,[],,SESSION,,[],,145.1979,35,,,lightblue,,,,,,[],,[0.9820999999977857],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,146.1803,,,resources/pots/lightblue_orange.jpg,0,35,,,[],orange,,146.1804,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,143.1993,,,,,,,,938031,,,,,test3103025,Win32,146.1805,[0],,[-106],[],145.1979,,test,[],,,poly_0_train,vase,60.24096386,[],,938031,[1],English,,,poly_0_surprise,,[],,[-290.6666564941406],,,,[],,,145.198,145.1981,[],[],
﻿,,,[],11,[],[],,1,[],,SESSION,,[],,148.179,36,,,green,,,,,,[],,[0.7328000000007364],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,148.912,,,resources/pots/green_deepblue.jpg,0,36,,,[],deepblue,,148.912,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,146.182,,,,,,,,938031,,,,,test3103025,Win32,148.9122,[0],,[-104.66668701171875],[],148.1791,,test,[],,,poly_3_train,vase,60.24096386,[],,938031,[1],English,,,poly_3_surprise,,[],,[266.66668701171875],,,,[],,,148.1791,148.1792,[],[],
﻿,,,[],29,[],[],,1,[],,SESSION,,[],,150.9119,37,,,red,,,,,,[],,[0.4151999999992597],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,151.3273,,,resources/pots/red_purple.jpg,0,37,,,[],purple,,151.3274,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,148.9129,,,,,,,,938031,,,,,test3103025,Win32,151.3274,[0],,[-125.33334350585938],[],150.912,,test,[],,,poly_2_train,vase,60.24096386,[],,938031,[1],English,,,poly_2_surprise,,[],,[64.66668701171875],,,,[],,,150.912,150.9121,[],[],
﻿,,,[],38,[],[],,1,[1],,SESSION,,[],,153.3264,38,,,red,,,,,,[-110],,[0.34950000000000614],63d7a4d2ac703039f14c66dd,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,153.6765,,,resources/pots/red_green.jpg,0,38,,,[],green,,153.6766,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,151.3284,,,,,,,,938031,,,,,test3103025,Win32,154.759,[0],,[-112],[1.0821999999992613],153.3265,,test,[0],,,poly_1_train,vase,60.24096386,[0],,938031,[1],English,,,poly_1_surprise,,[-91.33331298828125],,[-88.6666259765625],,,,[],,,153.3266,153.3268,[],[],
﻿,,,[],25,[],[],,1,[],,SESSION,,[],,156.7579,39,,,yellow,,,,,,[],,[0.4991000000014765],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,157.2574,,,resources/pots/yellow_orange.jpg,0,39,,,[],orange,,157.2575,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,154.7596,,,,,,,,938031,,,,,test3103025,Win32,157.2576,[0],,[-93.33334350585938],[],156.758,,test,[],,,poly_0_train,vase,60.24096386,[],,938031,[1],English,,,poly_0_surprise,,[],,[-276],,,,[],,,156.758,156.7581,[],[],
﻿,,,[],13,[],[],,1,[],,SESSION,,[],,159.259,40,,,green,,,,,,[],,[0.6633000000007314],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,159.9227,,,resources/pots/green_purple.jpg,0,40,,,[],purple,,159.9228,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,157.2583,,,,,,,,938031,,,,,test3103025,Win32,159.923,[0],,[-93.33334350585938],[],159.2591,,test,[],,,poly_2_train,vase,60.24096386,[],,938031,[1],English,,,poly_2_surprise,,[],,[102.66668701171875],,,,[],,,159.2592,159.2592,[],[],
﻿,,,[],22,[],[],,1,[],,SESSION,,[],,161.9213,41,,,yellow,,,,,,[],,[0.36680000000075097],63d7a4d2ac703039f14c66dd,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_23h06.45.114,,,,2025-04-09_23h07.27.028,,,162.2884,,,resources/pots/yellow_orange.jpg,0,41,,,[],orange,,162.2885,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,159.9237,,,,,,,,938031,,,,,test3103025,Win32,162.2885,[0],,[-91.33334350585938],[],161.9213,,test,[],,,poly_0_train,vase,60.24096386,[],,938031,[1],English,,,poly_0_surprise,,[],,[-346],,,,[],,,161.9214,161.9215,[],[],
﻿,,,,,,,[0],,,[0],SESSION,,,162.3041,,,[1],,red,,,[-90.6666259765625],,[1],,"[""poly_2_surprise_relavent"",""poly_2_surprise_relavent""]",,63d7a4d2ac703039f14c66dd,0,,,[78.66668701171875],,[137.3333740234375],2024.2.4,,poly_2_surprise_relavent,"[""Memory"",""Memory""]",2025-04-09_23h06.45.114,164.3034,[0],,2025-04-09_23h07.27.028,[0],[4.32880000000074],,[-131.33334350585938],0,resources/pots/red_purple.jpg,,,,0,,purple,,,,,,169.1012,,,[0],,1,,0,poly_0,,,170.1005,[-114.66668701171875],,164.7705,,[1],938031,,,[0],,test3103025,Win32,,,[-126.66668701171875],,,,164.3039,test,,,"[""poly_2_surprise"",""poly_2_surprise""]",poly_0_train,flower,60.24096386,,[1],938031,,English,1,,poly_0_surprise,,,[0.4663000000007571],,164.7708,,169.1014,,,[0.9980999999977485],,,,,[0]
﻿,,,,,,,[0],,,[0],SESSION,,,170.1016,,,[1],,red,,,[-294],,[1],,"[""poly_2_surprise_relavent"",""poly_2_surprise_relavent""]",,63d7a4d2ac703039f14c66dd,0,,,[103.3333740234375],,[-137.33331298828125],2024.2.4,,poly_1_surprise_relavent,"[""Guess"",""Guess""]",2025-04-09_23h06.45.114,172.0995,[0],,2025-04-09_23h07.27.028,[0],[2.2982000000029927],,[-114.66668701171875],1,resources/pots/red_green.jpg,,,,1,,green,,,,,,179.2121,,,[0],,1,,2,poly_0,,,181.0438,[-102],,176.9136,,[0],938031,,,[0],,test3103025,Win32,,,[-106.66668701171875],,,,172.0998,test,,,"[""poly_1_surprise"",""poly_1_surprise""]",poly_0_train,flower,60.24096386,,[1],938031,,English,1,,poly_0_surprise,,,[4.813699999999244],,176.9138,,179.2122,,,[1.831499999999977],,,,,[0]
﻿,,,,,,,[0],,,[0],SESSION,,,181.0443,,,[1],,yellow,,,[-122],,[1],,"[""poly_1_surprise_relavent"",""poly_1_surprise_relavent""]",,63d7a4d2ac703039f14c66dd,0,,,[-106.6666259765625],,[-106.6666259765625],2024.2.4,,poly_1_surprise_relavent,"[""Memory"",""Memory""]",2025-04-09_23h06.45.114,183.0464,[0],,2025-04-09_23h07.27.028,[1],[0.9330000000000211],,[-118],2,resources/pots/yellow_green.jpg,,,,2,,green,,,,,,185.1757,,,[0],,1,,1,poly_1,,,186.0914,[-106],,184.2424,,[1],938031,,,[0],,test3103025,Win32,,,[-102],,,,183.0466,test,,,"[""poly_1_surprise"",""poly_1_surprise""]",poly_1_train,flower,60.24096386,,[1],938031,,English,1,,poly_1_surprise,,,[1.1957999999970355],,184.2426,,185.1757,,,[0.9154000000022506],,,,,[0]
﻿,,,,,,,[0],,,[0],SESSION,,,186.0922,,,[1],,lightblue,,,[-115.33331298828125],,[1],,"[""poly_2_surprise_relavent"",""poly_2_surprise_relavent""]",,63d7a4d2ac703039f14c66dd,0,,,[76],,[76],2024.2.4,,poly_2_surprise_relavent,"[""Memory"",""Memory""]",2025-04-09_23h06.45.114,188.0899,[0],,2025-04-09_23h07.27.028,[1],[0.8326999999992779],,[-114],3,resources/pots/lightblue_purple.jpg,,,,3,,purple,,,,,,189.5726,,,[0],,1,,3,poly_2,,,190.4718,[-112.66668701171875],,188.7397,,[1],938031,,,[0],,test3103025,Win32,,,[-114],,,,188.0899,test,,,"[""poly_2_surprise"",""poly_2_surprise""]",poly_2_train,flower,60.24096386,,[1],938031,,English,1,,poly_2_surprise,,,[0.64970000000298],,188.7398,,189.5727,,,[0.8990000000000009],,,,,[0]
﻿192.0546000000015,,,,,,,,,,,SESSION,,,,,,,,,,,,,,,,,63d7a4d2ac703039f14c66dd,,,,,,,2024.2.4,,,,2025-04-09_23h06.45.114,,,190.4719,2025-04-09_23h07.27.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938031,,,,,test3103025,Win32,,,,,,,,test,,,,,,60.24096386,,,938031,,English,,,,,,,,,,,,,,,,,,
﻿,,5.654,,,,,,,,,SESSION,,,,,,,,,,,,,,,,,66688dd4487c6da936ccd3c7,,,,,,,2024.2.4,,,,2025-04-09_15h11.19.178,,,,2025-04-09_15h13.21.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,,384113,,,,,test3103025,MacIntel,,,,,,,,test,,,,,,63.69426752,,,384113,,English,,,,,,,,,,,,,,,,,,
